GLOBALID,OBJECTID,Traffic Calming ID,AssetID,Traffic Calming Category,Asset Code,Asset Owner,General Location,Install Year,Material,Asset Description,Asset Status,Location,Maintained By,Add Date,Modified Date,Source Date,Data Source,Source Accuracy,x,y
5c513b86-058d-4443-8c4d-114ce4d7c2c1,1375,TRCLM55,TRCLM55,VERTI,SPDHMP,HRM,ROW,2018,ASPH,,INS,VISCOUNT RUN,HRM,10/7/2021 3:57:03 PM,10/7/2021 4:01:26 PM,,Traffic Management,,-7093564.8642,5582667.8797
a527531b-8417-4f71-8a4d-a46e2ccc677a,1376,TRCLM383,TRCLM383,HORIZ,BMPOUT,HRM,ROW,2021,CONC,,INS,STUART HARRIS DR,HRM,11/15/2021 6:18:23 PM,11/15/2021 6:19:12 PM,11/15/2021 4:00:00 AM,Traffic Management,,-7069726.187,5571658.4649
b427d62f-2dfc-4be5-abc3-5d2d7b72424f,1378,TRCLM185,TRCLM185,HORIZ,BMPOUT,HRM,ROW,2020,CONC,,INS,JOFFRE ST,HRM,10/7/2021 3:57:03 PM,10/7/2021 3:57:03 PM,,Traffic Management,,-7074099.1966,5569575.4973
3096605c-3d27-42a1-8dd6-f0d3a749893d,1379,TRCLM1548,TRCLM1548,VERTI,SPDTBL,HRM,ROW,2024,ASPH,,INS,Gaston Rd,HRM,6/13/2023 5:17:06 PM,12/20/2024 8:35:47 PM,,,,-7072871.4371,5568907.5821
c34a6a9c-c859-4d9c-95c7-4af0f1d7a0c8,1382,TRCLM1415,TRCLM1415,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,DAHLIA ST,HRM,1/13/2023 9:41:31 PM,1/13/2023 9:41:31 PM,,,,-7076302.4725,5569901.0817
c5ce14ff-c399-46b7-800a-018170c24470,1383,TRCLM1299,TRCLM1299,VERTI,SPDTBL,HRM,ROW,2024,ASPH,,INS,Lake Loon Road,HRM,8/3/2022 2:33:53 PM,12/13/2024 7:53:19 PM,,,,-7068326.7415,5576074.5672
dc23433b-43cd-4805-b075-7e789edb2d24,1384,TRCLM161,TRCLM161,VERTI,SPDTBL,HRM,ROW,2020,ASPH,,INS,SANDY RUN,HRM,10/7/2021 3:57:03 PM,10/7/2021 4:01:25 PM,,Traffic Management,,-7098879.1472,5583748.6088
4459a789-9c68-4550-9925-0936e66faa13,1385,TRCLM1384,TRCLM1384,VERTI,SPDTBL,HRM,ROW,2023,ASPH,,INS,Romans Ave,HRM,10/18/2022 8:05:09 PM,5/10/2024 5:59:13 PM,,,,-7082344.1845,5566678.5946
c5133b43-8a06-445e-8ba2-5f84df1e55b4,1386,TRCLM564,TRCLM564,VERTI,SPDHMP,HRM,ROW,2021,ASPH,,INS,GREENWICH DR,HRM,11/18/2021 5:28:43 PM,11/18/2021 5:29:20 PM,11/18/2021 4:00:00 AM,Traffic Management,,-7066492.7512,5567574.7149
97261d98-8ae0-4582-8c2c-ce7893939915,1387,TRCLM411,TRCLM411,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,DOROTHEA DR,HRM,11/15/2021 7:56:11 PM,11/15/2021 7:56:51 PM,11/15/2021 4:00:00 AM,Traffic Management,,-7069031.4109,5570118.7865
878097d5-fa4e-476b-9f18-7936aaa0d1c6,1388,TRCLM878,TRCLM878,VERTI,SPDHMP,HRM,ROW,2023,ASPH,,INS,FOURTH ST,HRM,12/8/2021 10:24:47 PM,5/9/2024 9:21:45 PM,,,,-7073830.7682,5572249.5369
f823a0da-bead-4a9e-b236-857da42bbe03,1389,TRCLM95,TRCLM95,HORIZ,BMPOUT,HRM,ROW,2018,CONC,,INS,VERNON ST,HRM,10/7/2021 3:57:03 PM,8/21/2024 8:16:08 PM,,Traffic Management,,-7079039.5024,5565662.9855
63fdd648-55a6-4a45-a00e-428a305ea0d0,1390,TRCLM945,TRCLM945,VERTI,SPDTBL,HRM,ROW,2024,ASPH,,INS,CAIN ST,HRM,1/7/2022 10:50:22 PM,12/12/2024 10:27:33 PM,1/7/2022 4:00:00 AM,Traffic Management,,-7064996.9124,5581244.7517
f032c363-af3b-461b-a4a5-c277441dfbd6,1391,TRCLM1710,TRCLM1710,VERTI,SPDTBL,HRM,ROW,2024,ASPH,,INS,Oak St,HRM,11/14/2023 5:39:37 PM,5/29/2024 3:51:27 PM,,,,-7080424.5902,5565938.4136
27d250b7-4e9a-47d6-bc09-6d8f1ccb5fc0,1393,TRCLM507,TRCLM507,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,WINDSOR DR,HRM,11/16/2021 5:45:05 PM,11/16/2021 5:45:40 PM,11/16/2021 4:00:00 AM,Traffic Management,,-7106129.6481,5573837.9072
ca5b1413-8423-4bce-9ac4-6798d5f7e9db,1394,TRCLM641,TRCLM641,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,BRENDA DR,HRM,11/19/2021 7:57:36 PM,10/26/2022 9:25:28 PM,6/3/2022 3:00:00 AM,Traffic Management,,-7095730.1317,5577087.1851
25ed1f57-a982-4b4f-916e-62e0634ec3b0,1397,TRCLM333,TRCLM333,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,MCLEAN ST,HRM,10/27/2021 2:38:33 PM,9/29/2022 8:48:27 PM,4/19/2022 3:00:00 AM,Traffic Management,,-7076898.8044,5563685.0824
cea52dba-97ff-4d15-bd0e-314da8c92fdb,1399,TRCLM143,TRCLM143,VERTI,SPDHMP,HRM,ROW,2019,ASPH,,INS,LIVELY RD,HRM,10/7/2021 3:57:03 PM,10/7/2021 4:01:25 PM,,Traffic Management,,-7093616.0717,5590759.3907
d2c5c9f2-9640-4a7d-9eaf-73f45329f9c9,1400,TRCLM375,TRCLM375,VERTI,SPDTBL,HRM,ROW,2022,ASPH,replace existing speed hump with speed table,INS,CONNOLLY ST,HRM,10/27/2021 2:38:33 PM,9/29/2022 8:49:57 PM,4/19/2022 3:00:00 AM,Traffic Management,,-7081543.7921,5567516.1435
f882c13d-2ee3-4d3b-aab0-07b38a195ac9,1401,TRCLM613,TRCLM613,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,FLAGSTONE DR,HRM,11/18/2021 10:53:59 PM,11/19/2021 12:05:50 AM,11/18/2021 4:00:00 AM,Traffic Management,,-7067511.7651,5568169.8897
0da36d95-3704-436e-8b19-a547ac26d487,1402,TRCLM390,TRCLM390,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,DELTA DR,HRM,11/15/2021 6:48:15 PM,11/15/2021 6:49:00 PM,11/15/2021 4:00:00 AM,Traffic Management,,-7068317.0759,5569094.692
846d9496-f6c8-4cc0-80ea-c83b5a4120c5,1403,TRCLM434,TRCLM434,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,INGRAM DR,HRM,11/15/2021 9:24:17 PM,11/15/2021 9:24:51 PM,11/15/2021 4:00:00 AM,Traffic Management,,-7082441.7984,5588112.7123
2c2b7c22-ad95-445f-9e23-b79adb6dda71,1406,TRCLM430,TRCLM430,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,INGRAM DR,HRM,11/15/2021 9:15:37 PM,11/15/2021 9:16:26 PM,11/15/2021 4:00:00 AM,Traffic Management,,-7082905.4968,5589692.6604
2b93dcce-b159-4b7a-94ff-d088859b3244,1407,TRCLM1100,TRCLM1100,VERTI,SPDTBL,HRM,ROW,2024,ASPH,,INS,AGRICOLA ST,HRM,6/24/2022 1:38:23 AM,5/29/2024 3:38:13 PM,6/23/2022 11:00:00 PM,Traffic Management,PH,-7080322.9581,5568539.8107
97153750-83fb-4fe3-9ff4-a14ec2b1f8d0,1408,TRCLM993,TRCLM993,HORIZ,BMPOUT,HRM,ROW,2023,CONC,,INS,Starboard Drive,HRM,2/18/2022 4:13:50 PM,5/10/2024 3:31:30 PM,,,,-7088357.3287,5573592.0361
39258a63-0d8b-49b3-8770-931098684451,1409,TRCLM286,TRCLM286,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,STOKIL DR,HRM,10/27/2021 2:38:33 PM,9/29/2022 9:45:31 PM,4/14/2022 3:00:00 AM,Traffic Management,,-7089372.3791,5587777.6335
4a3a3583-83d3-4577-ae8f-f9322007ee30,1411,TRCLM81,TRCLM81,VERTI,SPDHMP,HRM,ROW,2018,ASPH,,INS,HEATHERGLEN DR,HRM,10/7/2021 3:57:03 PM,10/7/2021 4:01:26 PM,,Traffic Management,,-7087927.978,5595822.3796
159302f4-05fb-495e-84bd-bd941f57e609,1412,TRCLM1168,TRCLM1168,VERTI,SPDTBL,HRM,ROW,2024,ASPH,,INS,Appian Way,HRM,7/18/2022 5:18:52 PM,12/12/2024 9:25:51 PM,,,,-7073393.478,5574216.4762
72df1350-8c8e-4239-bfaa-a9c4ed635383,1413,TRCLM710,TRCLM710,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,ARKLOW DR,HRM,11/19/2021 10:46:52 PM,11/10/2022 9:41:36 PM,4/13/2022 3:00:00 AM,Traffic Management,,-7067050.1266,5571293.3785
912bae58-882c-40bf-80fe-571055027041,1414,TRCLM655,TRCLM655,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,PHILIP DR,HRM,11/19/2021 9:15:52 PM,9/29/2022 9:23:52 PM,6/3/2022 3:00:00 AM,Traffic Management,,-7080361.3931,5593729.026
48e33e6f-ddc8-4c22-8ae8-1e33bde7f293,1415,TRCLM341,TRCLM341,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,CRESTVIEW DR,HRM,10/27/2021 2:38:33 PM,9/29/2022 8:51:01 PM,4/12/2022 3:00:00 AM,Traffic Management,,-7081589.4154,5562920.6043
4602b037-2924-4329-a9ec-37c9766685f7,1417,TRCLM894,TRCLM894,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,WRIGHT LAKE RUN,HRM,12/15/2021 6:26:46 PM,9/3/2024 8:57:33 PM,12/15/2021 4:00:00 AM,Traffic Management,,-7111281.876,5579157.0526
cc85534e-42bf-4c7a-88bc-27642f9b06ab,1418,TRCLM219,TRCLM219,VERTI,SPDHMP,HRM,ROW,2020,ASPH,,INS,CAMDEN ST,HRM,10/7/2021 3:57:03 PM,1/16/2025 12:33:49 AM,,Traffic Management,,-7086294.6853,5578981.7935
b08e0dce-2f4f-4095-9fe2-1471655d6369,1419,TRCLM1148,TRCLM1148,VERTI,SPDTBL,HRM,ROW,2023,ASPH,,INS,Spence Drive,HRM,7/15/2022 4:48:38 PM,4/3/2024 5:13:15 PM,,Traffic Management,PH,-7067083.9234,5567623.2414
fd8e07bb-a311-42d1-989a-7414f8c2796e,1420,TRCLM893,TRCLM893,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,OCEANSTONE DR,HRM,12/15/2021 6:23:15 PM,9/3/2024 8:22:23 PM,12/15/2021 4:00:00 AM,Traffic Management,,-7112002.4546,5579023.5034
ea101eb8-e1a8-4d55-9251-5e9297f4c4b4,1421,TRCLM1073,TRCLM1073,VERTI,SPDHMP,HRM,ROW,2023,ASPH,,INS,George Dauphinee Avenue,HRM,4/12/2022 2:54:11 PM,10/13/2023 3:35:19 PM,,,,-7081412.008,5566573.6887
fa53e247-3ef2-4e88-bb81-fe629fccfb1f,1424,TRCLM110,TRCLM110,VERTI,SPDHMP,HRM,ROW,2019,ASPH,,INS,GOLF LINKS RD,HRM,10/7/2021 3:57:03 PM,10/7/2021 4:01:26 PM,,Traffic Management,,-7085887.6013,5578551.1914
989aedaa-5308-45fb-9bd3-57af0a21eb48,1425,TRCLM454,TRCLM454,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,LAKEVIEW AVE,HRM,11/15/2021 10:32:12 PM,11/15/2021 10:32:44 PM,11/15/2021 4:00:00 AM,Traffic Management,,-7094909.8809,5593096.9784
e523f3ff-f2cf-4375-915f-93b9acbcb8f3,1428,TRCLM269,TRCLM269,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,CLAYTON PARK DR,HRM,10/27/2021 2:38:33 PM,7/6/2022 7:23:18 PM,4/14/2022 3:00:00 AM,Traffic Management,,-7084960.0336,5568431.8988
2abda6c5-799b-4326-ad5a-b3447624fe0e,1429,TRCLM291,TRCLM291,VERTI,SPDHMP,HRM,ROW,2022,ASPH,,INS,CASTLE HILL DR,HRM,10/27/2021 2:38:33 PM,7/6/2022 7:22:23 PM,4/14/2022 3:00:00 AM,Traffic Management,,-7087597.9241,5571983.661
44640efe-676b-487c-8168-c94be6bd063a,1430,TRCLM1081,TRCLM1081,HORIZ,BMPOUT,HRM,ROW,2022,CONC,,INS,AUBURN DR,HRM,4/13/2022 6:06:52 PM,10/26/2022 9:38:34 PM,4/13/2022 3:00:00 AM,Traffic Management,,-7067021.4973,5572500.9788
c40f443a-2e6b-415b-88df-b41ca2044a2c,1431,TRCLM349,TRCLM349,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,OLD SACKVILLE RD,HRM,10/27/2021 2:38:33 PM,9/29/2022 8:55:02 PM,4/19/2022 3:00:00 AM,Traffic Management,,-7091149.8821,5585900.3627
6982a0e7-3955-4173-a2be-9327cb85f0df,1432,TRCLM520,TRCLM520,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,JOFFRE ST,HRM,11/16/2021 9:11:10 PM,11/16/2021 9:11:48 PM,11/16/2021 4:00:00 AM,Traffic Management,,-7074321.5834,5569815.3346
def1efbe-c62b-4612-a4d2-4d03906c6c96,1433,TRCLM610,TRCLM610,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,DEERBROOKE DR,HRM,11/18/2021 10:43:15 PM,11/19/2021 12:05:23 AM,11/18/2021 4:00:00 AM,Traffic Management,,-7067774.8161,5568639.4103
2343c9a2-0e73-44b4-9c53-e71ed794bf7e,1434,TRCLM146,TRCLM146,VERTI,SPDHMP,HRM,ROW,2019,ASPH,,INS,COLINDALE ST,HRM,10/7/2021 3:57:03 PM,10/7/2021 4:01:25 PM,,Traffic Management,,-7081185.4634,5563305.2689
b5ec888f-5f37-43b8-81dd-531ba5b8cedd,1435,TRCLM1140,TRCLM1140,VERTI,SPDTBL,HRM,ROW,2023,ASPH,,INS,Lucien Drive,HRM,7/8/2022 5:33:18 PM,10/2/2024 3:57:44 PM,,Traffic Management,PH,-7069681.6112,5571304.7216
a0099aa5-843f-4d9c-86ce-10e3c6e7c6bd,1436,TRCLM205,TRCLM205,HORIZ,BMPOUT,HRM,ROW,2021,CONC,,INS,PORTLAND HILLS DR,HRM,10/7/2021 3:57:03 PM,10/7/2021 3:57:03 PM,,Traffic Management,,-7069687.6036,5569152.4113
3eb8a662-ae84-446a-b541-ca7d3d3044c4,1438,TRCLM575,TRCLM575,VERTI,SPDHMP,HRM,ROW,2021,ASPH,,INS,CHARLES ST,HRM,11/18/2021 5:45:22 PM,1/8/2025 7:12:19 PM,11/18/2021 4:00:00 AM,Traffic Management,,-7078883.3051,5567464.1228
5ea76f24-cb19-4d15-b1e7-51d65db63e3f,1439,TRCLM488,TRCLM488,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,HALFWAY LAKE DR,HRM,11/16/2021 4:57:13 PM,7/5/2024 6:15:16 PM,11/16/2021 4:00:00 AM,Traffic Management,,-7100975.956,5581841.5372
a12ea890-b819-4638-9f79-9124268426aa,1440,TRCLM636,TRCLM636,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,GEORGE SAMUEL DR,HRM,11/19/2021 7:43:48 PM,11/19/2021 7:44:20 PM,11/19/2021 4:00:00 AM,Traffic Management,,-7097923.999,5575498.6359
da413028-b09b-4c8d-8d7a-658b63a796c7,1441,TRCLM213,TRCLM213,HORIZ,BMPOUT,HRM,ROW,2022,CONC,CURB RADII REDUCTION,INS,MONTEBELLO DR,HRM,10/7/2021 3:57:03 PM,1/11/2023 5:00:56 PM,6/3/2022 3:00:00 AM,Traffic Management,,-7072994.7958,5574445.4554
2a440b82-2242-4821-aa6d-3107009f0dda,1442,TRCLM65,TRCLM65,VERTI,SPDHMP,HRM,ROW,2018,ASPH,,INS,GLEN ARBOUR WAY,HRM,10/7/2021 3:57:03 PM,10/7/2021 4:01:26 PM,,Traffic Management,,-7099743.6546,5580752.7008
714c41a9-d545-4d4f-970d-ce62af6ffa1a,1443,TRCLM1567,TRCLM1567,VERTI,SPDTBL,HRM,ROW,2024,ASPH,,INS,Booth Street,HRM,6/19/2023 3:42:15 PM,12/12/2024 10:19:34 PM,,,,-7071598.9909,5572468.0734
c9635f2e-be3d-4085-896e-6534e3b48cff,1444,TRCLM916,TRCLM916,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,MAGENTA DR,HRM,12/16/2021 6:18:19 PM,7/6/2022 7:16:27 PM,12/16/2021 4:00:00 AM,Traffic Management,,-7096808.8862,5587777.8199
3d188556-43bb-4ecc-987e-5b2735a190ff,1445,TRCLM1217,TRCLM1217,VERTI,SPDTBL,HRM,ROW,2024,ASPH,,INS,ATLANTIC ST,HRM,7/20/2022 5:14:14 PM,12/12/2024 10:02:14 PM,,,,-7077266.1322,5563796.0812
8c3b23ad-6f85-4f50-9dcc-ef47e209c3d0,1446,TRCLM111,TRCLM111,VERTI,SPDHMP,HRM,ROW,2019,ASPH,,INS,GOLF LINKS RD,HRM,10/7/2021 3:57:03 PM,10/7/2021 4:01:25 PM,,Traffic Management,,-7085841.4036,5578687.6635
14034e5f-2582-4e88-b4ec-fc71ae74562a,1447,TRCLM1047,TRCLM1047,VERTI,SPDTBL,HRM,ROW,2024,ASPH,,INS,ALBRO LAKE RD,HRM,3/23/2022 7:01:10 PM,12/18/2024 12:49:32 AM,3/23/2022 3:00:00 AM,Traffic Management,,-7077994.2629,5571393.0337
e8ca7309-cf92-4e37-9192-3dff311dd3a5,1448,TRCLM553,TRCLM553,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,GREGORY DR,HRM,11/17/2021 11:55:15 PM,11/17/2021 11:57:30 PM,11/17/2021 4:00:00 AM,Traffic Management,,-7068280.7825,5572154.4643
aee11258-753c-498c-8a8c-4fab65ab36c2,1449,TRCLM616,TRCLM616,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,FIDDLERS GRN,HRM,11/18/2021 10:58:23 PM,11/18/2021 10:59:00 PM,11/18/2021 4:00:00 AM,Traffic Management,,-7067373.2977,5568297.235
1695293a-6447-40ba-a3ed-28113f9fb2b0,1450,TRCLM932,TRCLM932,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,SYLVANIA TERR,HRM,12/16/2021 11:29:29 PM,9/3/2024 7:43:01 PM,12/16/2021 4:00:00 AM,Traffic Management,,-7105542.9771,5577422.7776
a61675a2-6d8e-4497-ba40-fb11a7088385,1451,TRCLM736,TRCLM736,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,AUBURN DR,HRM,11/22/2021 5:17:33 PM,10/26/2022 9:38:34 PM,4/13/2022 3:00:00 AM,Traffic Management,,-7067098.2658,5572413.8542
713689af-7de0-4e90-8e53-2cdb42044f1e,1452,TRCLM2147,TRCLM2147,HORIZ,BMPOUT,HRM,ROW,,ASPH,,INS,DEVONSHIRE AVE,HRM,6/20/2024 6:07:07 PM,6/20/2024 6:07:07 PM,6/20/2024 6:00:00 PM,Traffic Management,PH,-7079896.514,5569251.4469
1580078d-d65c-47dc-9671-7995a7295f47,1453,TRCLM181,TRCLM181,HORIZ,BMPOUT,HRM,ROW,2020,CONC,,INS,JOFFRE ST,HRM,10/7/2021 3:57:03 PM,10/7/2021 3:57:03 PM,,Traffic Management,,-7074562.1745,5570108.6478
c1a0c920-1260-4d24-80ae-d328c67425a2,1455,TRCLM61,TRCLM61,VERTI,SPDHMP,HRM,ROW,2018,ASPH,,INS,NORMAN BLVD,HRM,10/7/2021 3:57:03 PM,10/7/2021 4:01:26 PM,,Traffic Management,,-7101271.2926,5582317.6974
cb5b8ad7-d9ff-4072-abe2-afec6b977d5a,1458,TRCLM801,TRCLM801,HORIZ,BMPOUT,HRM,ROW,2024,CONC,,INS,SPRING AVE,HRM,11/22/2021 6:16:42 PM,12/18/2024 6:13:40 PM,,,,-7070831.3561,5571084.7716
5af9d560-d0fe-4a5b-97cf-cb81021f9209,1459,TRCLM129,TRCLM129,VERTI,SPDHMP,HRM,ROW,2019,ASPH,,INS,SALMON RIVER DR,HRM,10/7/2021 3:57:03 PM,10/7/2021 4:01:25 PM,,Traffic Management,,-7063866.3717,5575033.8664
cd8810bc-321c-410a-b90e-ac3b93ab887b,1460,TRCLM84,TRCLM84,VERTI,SPDHMP,HRM,ROW,2018,ASPH,,INS,REGAL RD,HRM,10/7/2021 3:57:03 PM,10/7/2021 4:01:25 PM,,Traffic Management,,-7070345.0568,5570575.4539
05e7bc88-ef92-46ea-94fe-74dcf2f35fa6,1461,TRCLM778,TRCLM778,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,JOHN STEWART DR,HRM,11/22/2021 5:58:11 PM,12/14/2022 6:50:46 PM,6/3/2022 3:00:00 AM,Traffic Management,,-7067060.9628,5571912.5705
4e5915c9-1ee8-46ca-9ef9-2c8413f48077,1462,TRCLM860,TRCLM860,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,ETHAN DR,HRM,12/6/2021 7:16:54 PM,9/24/2024 10:51:41 PM,12/6/2021 4:00:00 AM,Traffic Management,,-7086673.9845,5589075.5937
c353ba86-4b46-4281-ad69-41593ad41efa,1463,TRCLM439,TRCLM439,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,FENERTY RD,HRM,11/15/2021 10:11:05 PM,5/2/2024 4:56:38 PM,11/15/2021 4:00:00 AM,Traffic Management,,-7095149.8324,5590223.9693
5ae39cc1-ab72-4bdc-90ca-e229e7e0ecbd,1464,TRCLM80,TRCLM80,VERTI,SPDHMP,HRM,ROW,2018,ASPH,,INS,HEATHERGLEN DR,HRM,10/7/2021 3:57:03 PM,10/7/2021 4:01:26 PM,,Traffic Management,,-7088393.071,5596615.175
1a6d1522-1506-47bf-9775-7f7c357d4165,1466,TRCLM604,TRCLM604,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,AVONDALE RD,HRM,11/18/2021 7:54:18 PM,12/14/2022 6:53:18 PM,11/18/2021 4:00:00 AM,Traffic Management,,-7067484.3585,5569534.9754
d95c28ea-af8b-4915-8d4f-0075221d06f5,1468,TRCLM591,TRCLM591,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,COLBY DR,HRM,11/18/2021 6:53:16 PM,12/14/2022 6:54:12 PM,6/3/2022 3:00:00 AM,Traffic Management,,-7066302.1955,5568891.4338
512d595b-e007-44bb-a3eb-3da63eede39e,1469,TRCLM71,TRCLM71,VERTI,SPDHMP,HRM,ROW,2018,ASPH,,INS,LAUREL RIDGE DR,HRM,10/7/2021 3:57:03 PM,10/7/2021 4:01:25 PM,,Traffic Management,,-7087687.0825,5595484.0891
6be744da-7cc4-496e-980b-30a8c1993179,1470,TRCLM1541,TRCLM1541,VERTI,SPDTBL,HRM,ROW,2024,ASPH,,INS,Milsom St,HRM,5/24/2023 10:01:40 PM,12/13/2024 12:41:51 AM,,,,-7084219.5296,5565527.3323
ba9186ff-372b-47cf-9a7a-69591a7a2090,1472,TRCLM1293,TRCLM1293,VERTI,SPDTBL,HRM,ROW,2023,ASPH,,INS,Leeds Street,HRM,8/2/2022 8:28:06 PM,5/9/2024 10:20:41 PM,,,,-7081612.1491,5569286.5168
b0b3be14-052e-4ca2-9825-a51e9e522c4d,1473,TRCLM160,TRCLM160,VERTI,SPDTBL,HRM,ROW,2020,ASPH,,INS,SANDY RUN,HRM,10/7/2021 3:57:03 PM,10/7/2021 4:01:25 PM,,Traffic Management,,-7099470.9219,5583556.407
9e2cc56c-b290-4877-9a4b-500ba26e0571,1475,TRCLM321,TRCLM321,VERTI,SPDTBL,HRM,ROW,2023,ASPH,,INS,DUBLIN ST,HRM,10/27/2021 2:38:33 PM,10/13/2023 5:20:29 PM,,,,-7080480.1608,5567119.4327
32eff9ef-2422-444f-82bf-8246b2b4792c,1476,TRCLM12,TRCLM12,VERTI,SPDHMP,HRM,ROW,,ASPH,,INS,JUBILEE RD,HRM,10/7/2021 3:57:03 PM,10/7/2021 4:01:25 PM,,Traffic Management,,-7080191.6028,5564977.8658
23cb690a-90fb-4df9-9343-9e410d47ca59,1478,TRCLM1013,TRCLM1013,VERTI,SPDHMP,HRM,ROW,2023,ASPH,,INS,CUTTER DR,HRM,2/18/2022 7:11:13 PM,5/28/2024 5:33:58 PM,,,,-7088341.407,5573740.0743
da906107-28e9-4d19-9ff6-0d95c4b5cd92,1479,TRCLM2145,TRCLM2145,HORIZ,BMPOUT,HRM,ROW,,ASPH,,INS,DEVONSHIRE AVE,HRM,6/20/2024 6:06:22 PM,6/20/2024 6:06:22 PM,6/20/2024 6:00:00 PM,Traffic Management,PH,-7079902.7842,5569225.1717
d32cf483-a896-4f3b-ad54-c5f014a707ab,1481,TRCLM823,TRCLM823,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,YANKEETOWN RD,HRM,11/23/2021 5:41:34 PM,8/28/2024 10:24:59 PM,11/23/2021 4:00:00 AM,Traffic Management,,-7103811.5253,5578775.5344
f2cba1e8-ee1a-4aa6-8c31-5251cbf5548b,1482,TRCLM625,TRCLM625,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,GUYSBOROUGH AVE,HRM,11/19/2021 6:12:15 PM,11/19/2021 6:12:56 PM,11/19/2021 4:00:00 AM,Traffic Management,,-7072062.794,5571246.2549
1384dbaf-bad5-4039-9aa2-106c633ae077,1483,TRCLM644,TRCLM644,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,HOLLAND RD,HRM,11/19/2021 8:39:58 PM,9/29/2022 8:58:09 PM,4/14/2022 3:00:00 AM,Traffic Management,,-7080364.7771,5596258.6623
b06a01fa-b484-49f8-827c-bb2b35dbeccb,1484,TRCLM493,TRCLM493,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,WINSLOW DR,HRM,11/16/2021 5:08:48 PM,9/3/2024 6:14:50 PM,11/16/2021 4:00:00 AM,Traffic Management,,-7109282.4328,5576145.2384
92939ca3-d513-4ccf-8a75-390c14c3c1f9,1485,TRCLM701,TRCLM701,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,MONTEBELLO DR,HRM,11/19/2021 10:25:21 PM,12/14/2022 10:08:22 PM,6/3/2022 3:00:00 AM,Traffic Management,,-7073311.8821,5574130.3971
ed6b075e-352b-4596-9b8a-f1ea908ab657,1486,TRCLM1682,TRCLM1682,VERTI,SPDTBL,HRM,ROW,2024,ASPH,,INS,Pine St,HRM,10/3/2023 4:55:23 PM,12/20/2024 8:40:33 PM,,,,-7076511.9757,5569950.9396
00d68bb9-0430-44c2-8bf3-a36a07ee8cf0,1487,TRCLM653,TRCLM653,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,HOWE AVE,HRM,11/19/2021 9:13:12 PM,9/24/2024 10:15:56 PM,4/14/2022 3:00:00 AM,Traffic Management,,-7080242.9888,5593604.9153
ff1a928a-9a99-4482-a5f1-d271adb543de,1488,TRCLM1435,TRCLM1435,VERTI,SPDTBL,HRM,ROW,2024,ASPH,,INS,Michelle Drive,HRM,2/14/2023 10:44:11 PM,12/13/2024 12:38:27 AM,,,,-7059338.6432,5574002.5016
97a1eda0-74d3-4341-b361-e589acd1cedc,1490,TRCLM1364,TRCLM1364,VERTI,SPDTBL,HRM,ROW,2023,ASPH,,INS,MOIRS MILL RD,HRM,9/21/2022 9:17:13 PM,7/19/2024 4:29:26 PM,,,,-7089512.8952,5575960.1925
